Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/GAIL Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/GAIL Reward,Is Training
12060000,1.0407594,3.4425116,24.047136,4999.0,216.6666635753742,173.33333541608104,1148.0131634076436,1.0
12070000,0.9761838,3.2984533,23.805992,4730.375,200.8037459206971,160.64300088206073,1049.1485742032528,1.0
12080000,0.99327105,3.4790967,23.83374,4999.0,214.49999529123306,171.60000041127205,1091.3651044368744,1.0
12090000,0.99105996,3.4894314,24.04095,4999.0,215.00000017881393,172.00000193715096,1150.3582273721695,1.0
12100000,0.97874767,3.4218538,23.964115,4999.0,212.50000002712477,170.00000167870894,1234.8460128307343,1.0
12110000,0.98027366,3.4653962,23.858719,4999.0,215.24999448523158,172.1999996502418,1198.314374923706,1.0
12120000,1.0115125,3.410946,23.614151,3466.5,147.5565973164048,118.04527993593365,803.1825869679451,1.0
12130000,1.0345845,3.5346565,23.708658,588.0,22.882398575544357,18.305919468402863,111.29959964752197,1.0
12140000,1.0341365,3.6193054,23.790535,None,None,None,None,1.0
12150000,1.0304409,3.6099706,23.929956,4999.0,213.49999424815178,170.80000045895576,1115.0868728160858,1.0
12160000,1.0475231,3.5451808,24.014042,4999.0,212.99999597400893,170.40000010514632,1228.5875619649887,1.0
12170000,1.029926,3.4621968,23.95349,4999.0,214.12499610945815,171.29999882471748,1123.6611546874046,1.0
12180000,1.0202806,3.4467,23.801556,4829.5,205.5339457677328,164.42716116947122,1102.2531800866127,1.0
12190000,1.0100627,3.3852878,23.73226,4999.0,215.5833302573883,172.4666664102891,1088.9061631560326,1.0
12200000,1.0390695,3.5029473,23.630857,4999.0,214.99999743700027,172.00000312924385,1093.8811438083649,1.0
12210000,1.0179348,3.47669,23.701468,4999.0,216.9999968680786,173.60000098729506,1112.9224452972412,1.0
12220000,1.018065,3.4162297,23.696285,4999.0,218.9999938282417,175.20000077271834,1218.6133754253387,1.0
