Steps,Policy/Extrinsic Value Estimate,Policy/GAIL Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/GAIL Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate,Policy/Entropy,Is Training 
14490000,0.674465,1.9289999,398.1923076923077,5.44083123922348,2.72041561961174,77.101824139204,0.34461087,0.027398903,0.00021309024,0.49849218,0.17640042,0.83852524,0.33105475,1.0
14500000,0.53107655,1.4423617,378.4516129032258,6.7672120773931965,3.3836060386965983,88.41314202751178,0.3018875,0.024294632,0.00021302792,0.5030475,0.17937379,0.8378814,0.28471914,1.0
14510000,0.81588846,1.5464305,440.6190476190476,10.26881870769319,5.134409353846595,111.10383047877119,0.27302104,0.025286263,0.00021296629,0.43504545,0.15342443,0.85900366,0.33234656,1.0
14520000,1.0498656,2.314387,448.2857142857143,10.052999456013952,5.026499728006976,91.38856001823777,0.3652517,0.019685902,0.00021290373,0.51158035,0.18097238,0.8345839,0.3796036,1.0
14530000,0.7779857,2.163951,428.15384615384613,10.471861087358915,5.235930543679458,93.81767365022262,0.40912113,0.031871773,0.00021284173,0.5099618,0.17902997,0.8349759,0.3340838,1.0
14540000,0.5930353,1.4988967,403.6,8.252412793040275,4.126206396520137,85.4973942199306,0.28081256,0.024747038,0.00021277911,0.43747807,0.15727033,0.860795,0.3546769,1.0
14550000,0.7496738,1.8215693,402.9166666666667,7.5650496035814285,3.7825248017907143,72.49668048522146,0.48061982,0.01757375,0.00021271761,0.49156743,0.17369275,0.8436079,0.29973724,1.0
14560000,0.72331715,1.6192063,374.2857142857143,6.444377267802203,3.2221886339011014,79.02150467060093,0.2338545,0.020973487,0.00021265596,0.4644687,0.16432254,0.85094345,0.30268264,1.0
14570000,0.7130466,1.6553991,380.2,5.711314956729229,2.8556574783646145,80.53644968462137,0.33421603,0.025706207,0.00021259271,0.45958155,0.16186272,0.8546673,0.283862,1.0
14580000,0.8711961,2.121524,385.0,7.417577336231868,3.708788668115934,88.02384496303199,0.25576693,0.023630122,0.00021252915,0.47086257,0.16691917,0.8486652,0.34769878,1.0
14590000,0.64893615,1.6941292,439.51851851851853,7.648356521768229,3.8241782608841146,92.3261968862047,0.3397793,0.025321791,0.0002124657,0.4727634,0.16745996,0.850211,0.35071355,1.0
14600000,0.62638795,1.7400537,434.2857142857143,8.591442235213306,4.295721117606653,87.45303261347182,0.36680752,0.024359863,0.00021240268,0.46865728,0.1645312,0.85246277,0.317344,1.0
14610000,0.8523164,2.1337276,402.0,7.919586930423975,3.9597934652119875,92.29584758444271,None,None,None,None,None,None,0.38926536,1.0
14620000,0.7084626,1.7709606,440.14285714285717,8.62605643981979,4.313028219909895,83.28184046804132,0.27145416,0.023624321,0.00021234008,0.49173948,0.17319542,0.84409404,0.31391925,1.0
14630000,0.83038855,1.815953,455.0416666666667,9.679624560056254,4.839812280028127,96.45492629648265,0.30090284,0.022865538,0.00021227829,0.4583992,0.15681839,0.8497465,0.40157193,1.0
14640000,0.797222,1.8025153,477.95652173913044,8.73029495710912,4.36514747855456,92.8493791377816,0.26101336,0.022008454,0.00021221646,0.46437627,0.16533063,0.8520241,0.3230425,1.0
14650000,0.80136687,1.6471932,444.60869565217394,9.323921105136042,4.661960552568021,92.61785063973865,0.21796907,0.022381412,0.00021215432,0.45543212,0.16101341,0.8512712,0.33423695,1.0
14660000,0.73253864,1.5233322,397.6521739130435,8.246356066478336,4.123178033239168,79.50767821082611,0.3706257,0.0200383,0.00021209258,0.46779284,0.1640679,0.85380137,0.33174032,1.0
14670000,0.92611504,2.0938232,484.25,8.746699137613177,4.373349568806589,105.81253184063667,0.53469044,0.021772563,0.00021203005,0.4427592,0.15487936,0.8583742,0.35566595,1.0
14680000,0.6828109,1.8785367,464.32142857142856,9.746220634851072,4.873110317425536,92.72632531634653,0.2796716,0.02490652,0.00021196796,0.48279992,0.17143719,0.8429833,0.34386766,1.0
14690000,0.8386968,1.8561417,433.47058823529414,8.707223089302287,4.353611544651144,88.68357592361751,0.59189713,0.024904968,0.00021190576,0.4674013,0.16360599,0.8499508,0.3099191,1.0
14700000,0.83499366,2.0315313,483.1666666666667,7.778166056921084,3.889083028460542,112.09553106205658,0.4106511,0.026550775,0.00021184313,0.5067325,0.18051206,0.8397172,0.38601416,1.0
14710000,0.7157827,2.1041882,453.82142857142856,9.62332112382033,4.811660561910165,90.32427443434115,0.2936015,0.025060626,0.00021178133,0.52098775,0.18521659,0.830104,0.34638068,1.0
14720000,0.67816454,1.743317,407.8076923076923,9.225930156329504,4.612965078164752,92.16838002067628,0.40314573,0.021163177,0.00021171891,0.52829593,0.18923005,0.8269772,0.3374215,1.0
14730000,0.9327441,2.292084,416.5,8.749832812903655,4.3749164064518276,101.04490501326498,0.33136314,0.028561456,0.00021165705,0.5136607,0.18271282,0.83177704,0.32673517,1.0
14740000,0.6955341,1.8592029,392.3478260869565,6.616982035500848,3.308491017750424,84.61064471554164,0.38438243,0.016934043,0.00021159509,0.5128202,0.18283182,0.83889925,0.3215567,1.0
14750000,0.7052249,1.9178728,432.2307692307692,7.124891501206618,3.562445750603309,91.73009355694263,0.24054249,0.020108141,0.00021153297,0.48689058,0.17169736,0.84231937,0.3760267,1.0
14760000,0.7102965,1.6627066,445.0,7.595009701816659,3.7975048509083296,85.97120942466944,0.31284872,0.016904661,0.00021147077,0.5072345,0.17957044,0.8359665,0.322164,1.0
14770000,0.71540636,1.801715,453.1666666666667,7.4299993275975185,3.7149996637987592,84.58311503920766,0.23084491,0.0148313,0.00021140899,0.46658915,0.16223186,0.84942716,0.35501114,1.0
14780000,0.55403095,1.5956914,412.38461538461536,7.9557840606341,3.97789203031705,99.75070421816235,0.33297843,0.02009933,0.00021134692,0.44750676,0.15839678,0.8553062,0.3834768,1.0
14790000,0.68026197,1.7566699,440.9047619047619,9.054475365650086,4.527237682825043,96.59212917885036,0.31465024,0.029785883,0.00021128499,0.47964603,0.16807057,0.84290594,0.30229962,1.0
14800000,0.90044606,2.3575783,458.6,10.341412444909414,5.170706222454707,93.38327007120824,0.34358197,0.030102396,0.00021122336,0.5036624,0.17783405,0.835748,0.35398883,1.0
14810000,0.8117182,2.2399814,457.03846153846155,7.216083827356879,3.6080419136784396,104.14707870329406,0.39117923,0.023496445,0.00021116165,0.5407205,0.19116907,0.8261737,0.41009358,1.0
14820000,0.6065387,1.8976915,496.04,11.300591334104539,5.650295667052269,109.16026794544858,0.24377508,0.026951285,0.0002110998,0.5192883,0.18503484,0.8298717,0.34013328,1.0
14830000,0.8255089,2.0907826,423.04,8.975191395282746,4.487595697641373,85.68798885517667,0.2631933,0.01631875,0.00021103802,0.51755965,0.18380927,0.83006483,0.31042203,1.0
14840000,0.7813711,1.8129476,430.57894736842104,9.966315225551003,4.983157612775502,108.33224352770297,0.27744347,0.023171373,0.00021097627,0.50716764,0.18016642,0.83582526,0.37317407,1.0
14850000,0.8362212,1.7771683,424.72,9.27904471001503,4.639522355007515,94.26597166002945,0.33208704,0.020991685,0.00021091475,0.49806947,0.17714484,0.83748895,0.3338404,1.0
14860000,0.8315683,2.1125417,454.95238095238096,10.975712469090587,5.487856234545293,93.14280644370639,0.84012836,0.025057137,0.00021085315,0.5172869,0.1829016,0.8339943,0.37239173,1.0
14870000,0.8145086,1.9253734,428.22222222222223,7.03051678573384,3.51525839286692,89.78082017928227,0.228249,0.029611355,0.00021079167,0.5149119,0.18571444,0.83249587,0.34129736,1.0
14880000,0.72211945,1.6618977,486.2692307692308,10.699643481729758,5.349821740864879,119.28019208312398,0.24837948,0.025894793,0.00021072979,0.48425958,0.17030868,0.84343433,0.412358,1.0
14890000,0.942874,2.215848,450.3529411764706,11.086305104086504,5.543152552043252,94.6920021923074,0.29571635,0.025876215,0.00021066763,0.53363174,0.19097295,0.8223915,0.37100896,1.0
14900000,0.82615066,1.9606014,477.85714285714283,11.347691722787344,5.673845861393672,84.90239658122734,0.30749717,0.020847319,0.00021060562,0.52767074,0.18767954,0.82709044,0.3367026,1.0
14910000,0.7496543,1.6875945,424.9166666666667,9.969871360883117,4.984935680441558,110.5108164314746,0.44774753,0.022442024,0.00021054379,0.48054364,0.16854689,0.84390384,0.3329543,1.0
14920000,0.76910347,1.8488489,452.7391304347826,7.994949375589688,3.997474687794844,83.54538338224818,0.86014867,0.022592254,0.00021048174,0.5242201,0.1837521,0.8303409,0.3071252,1.0
14930000,1.0591981,2.1434572,421.75,9.877260941725512,4.938630470862756,92.71942804135884,0.23965247,0.01673449,0.00021042024,0.5100693,0.18272504,0.8324201,0.3535832,1.0
14940000,0.9168775,2.045829,472.625,11.056719266809523,5.5283596334047616,133.24796624345504,None,None,None,None,None,None,0.3814892,1.0
14950000,0.6059224,1.6182294,478.9655172413793,12.14538560653555,6.072692803267775,108.36449596361949,0.23107804,0.024452204,0.00021035816,0.51133496,0.18294053,0.8339472,0.36357266,1.0
14960000,0.815339,1.8202974,394.7083333333333,8.795857749103257,4.397928874551629,66.36845983572054,0.2910481,0.016953507,0.0002102963,0.50435627,0.17992388,0.8369694,0.26569775,1.0
14970000,0.76924026,1.6754478,409.8636363636364,8.486008610237729,4.243004305118864,100.95965937545863,0.35344762,0.023628907,0.00021023407,0.48283038,0.16938926,0.8437437,0.3492023,1.0
14980000,0.8125008,1.8212214,397.04347826086956,6.420817521485415,3.2104087607427076,86.16317493276671,0.32566664,0.020946423,0.00021017213,0.501116,0.17500609,0.83320206,0.34189788,1.0
14990000,0.67412174,1.9449571,449.56666666666666,7.08734124520373,3.543670622601865,83.35482181208828,0.3306784,0.02252965,0.00021010856,0.4748541,0.17320438,0.85209656,0.34996405,1.0
15000000,0.62190026,1.5348245,451.5,8.386772020296617,4.193386010148308,96.38830340874433,0.5660024,0.021649504,0.00021004691,0.5228351,0.18304223,0.8319155,0.27599964,1.0
15010000,1.0240743,2.2185137,467.70588235294116,9.67096390268382,4.83548195134191,108.14710125303827,0.2585874,0.021820327,0.00020998453,0.4539482,0.16056924,0.85447687,0.3478811,1.0
15020000,0.8464044,2.120945,441.0,10.016862605747423,5.008431302873712,116.23293855406648,0.5757813,0.024118768,0.00020992251,0.5342406,0.19110626,0.82986563,0.39711088,1.0
15030000,0.7076028,1.7483991,463.7692307692308,11.810891802494343,5.905445901247171,117.13643508170998,0.36734226,0.024644015,0.00020986056,0.54420364,0.19411023,0.8203423,0.3627079,1.0
15040000,0.8533407,2.0963383,459.5263157894737,10.249999526299929,5.124999763149964,103.05755327399636,0.76766086,0.022793476,0.00020979907,0.51672864,0.18387063,0.83154577,0.28111142,1.0
15050000,0.8280467,1.922375,423.28,8.095143397301435,4.047571698650717,81.85895785381761,0.24337421,0.023930494,0.0002097376,0.49818364,0.17573735,0.83532387,0.29914314,1.0
15060000,0.78312975,1.799299,413.5833333333333,8.854582664867243,4.427291332433621,101.68262852194603,0.28276306,0.019245306,0.00020967613,0.4969044,0.18044852,0.83996683,0.32639006,1.0
15070000,0.86087215,2.0140457,464.85,10.656829439103603,5.328414719551802,103.03094392608963,0.38078645,0.026597353,0.0002096146,0.485735,0.17380176,0.8427364,0.3280087,1.0
15080000,0.8410918,2.0079262,474.72,7.446515976140897,3.7232579880704484,107.339010106459,0.44755328,0.027659604,0.000209553,0.5628872,0.2022691,0.81673056,0.34928933,1.0
15090000,0.6207392,1.6683875,426.37931034482756,10.164206076661745,5.082103038330873,88.24027841927645,0.2633793,0.025934635,0.00020949132,0.46822384,0.16284637,0.8452512,0.33463353,1.0
15100000,0.8141743,1.886999,403.7142857142857,7.538104134478739,3.7690520672393695,72.74178351622815,0.72286934,0.024969826,0.00020942987,0.5106619,0.17821953,0.8375435,0.3428573,1.0
15110000,1.1143816,2.4778922,446.375,12.098024241626263,6.049012120813131,135.2702113125274,0.33599445,0.024212446,0.0002093682,0.5545072,0.19714235,0.8180043,0.42825308,1.0
15120000,0.7071931,1.8023735,434.82758620689657,11.861110020300437,5.9305550101502185,113.2459433509071,0.36869293,0.025864236,0.00020930635,0.57224745,0.20467442,0.810919,0.39767542,1.0
15130000,0.69010025,1.4924958,436.125,10.787574647615353,5.393787323807676,77.47624740367077,0.25910088,0.02518963,0.00020924429,0.4803262,0.17079134,0.84481794,0.335488,1.0
15140000,1.0302643,2.122299,420.2,11.649092872937521,5.8245464364687605,91.04008240517626,0.3593679,0.023923775,0.00020918282,0.5012381,0.17622055,0.8382708,0.3934652,1.0
15150000,0.766291,1.9701464,472.2,11.625359848737716,5.812679924368858,123.26727488104466,0.3672755,0.026573211,0.00020912067,0.5307006,0.1899376,0.8268553,0.43432224,1.0
15160000,0.9131286,2.0206838,438.54545454545456,11.275726792487232,5.637863396243616,97.68798087411072,0.28371546,0.023176117,0.00020905894,0.54358166,0.1937202,0.8240054,0.37664634,1.0
15170000,0.8258583,1.8485388,459.4642857142857,11.69362097127097,5.846810485635485,94.92691996328698,0.26049522,0.017266648,0.00020899711,0.5483487,0.19542585,0.8152678,0.43116063,1.0
15180000,0.97922355,2.0443025,428.875,11.945274285972118,5.972637142986059,99.41156717721401,0.23988251,0.017757688,0.00020893538,0.5100758,0.18037152,0.83154935,0.42700946,1.0
15190000,0.9073087,1.8926113,431.88461538461536,11.164807031934078,5.582403515967039,86.45667783412168,0.2093513,0.022398505,0.00020887375,0.5062688,0.18010464,0.83333725,0.4118032,1.0
15200000,0.8193456,1.5326577,455.7,10.45952594652772,5.22976297326386,102.95911570873334,0.24540281,0.024476314,0.00020881133,0.47815862,0.16750246,0.84359425,0.40867063,1.0
15210000,1.0443331,2.022096,451.04761904761904,10.488379458151758,5.244189729075879,95.81303861988263,0.29232964,0.027204704,0.00020874963,0.5259159,0.1878323,0.82737994,0.43321094,1.0
15220000,0.78434825,2.0325394,448.8,11.246578153089754,5.623289076544877,88.19142525755039,0.34689033,0.020508733,0.00020868753,0.5401585,0.1907652,0.82104385,0.3901767,1.0
15230000,0.95609576,1.7249945,485.0,10.930954847070906,5.465477423535453,104.39068765554788,0.27685815,0.02727689,0.00020862564,0.4890439,0.17252603,0.84120154,0.38286084,1.0
15240000,1.0175633,1.8150375,394.4761904761905,9.494104631637272,4.747052315818636,97.53388162811676,0.26448908,0.030859722,0.00020856354,0.5132036,0.17781955,0.8319473,0.4093627,1.0
15250000,0.8375182,2.0672297,478.0,10.36209928393364,5.18104964196682,105.6487398897149,0.43435565,0.029421547,0.00020850156,0.5339489,0.19093174,0.8295537,0.4296436,1.0
15260000,0.8721861,1.8969804,486.8235294117647,12.171260881954087,6.085630440977043,105.8553868329509,None,None,None,None,None,None,0.36605814,1.0
15270000,0.80795753,1.7730268,488.8,10.022039178609848,5.011019589304924,105.47787189300055,0.2353142,0.026293738,0.00020843973,0.5259656,0.18789022,0.82606316,0.4077345,1.0
15280000,1.0162649,2.1203344,417.77777777777777,12.22179937031534,6.11089968515767,119.64916012005551,0.2099876,0.02428401,0.00020837816,0.51425874,0.18410367,0.8285566,0.42355967,1.0
15290000,0.9807212,2.3413806,459.6666666666667,11.526913759254274,5.763456879627137,109.57492534863468,0.29093108,0.027762966,0.00020831631,0.56443405,0.20244704,0.8103371,0.44715866,1.0
15300000,0.74168426,1.8802485,444.77777777777777,11.429899441579787,5.714949720789893,97.35046521906939,0.24246617,0.024222266,0.00020825415,0.58547324,0.20911257,0.80509603,0.40827346,1.0
15310000,0.87361026,1.6815461,449.25,9.347999561578035,4.673999780789018,92.71138001501754,0.26514035,0.019290991,0.00020819256,0.5216555,0.18527995,0.82647306,0.3363616,1.0
15320000,0.93194026,1.8222836,413.1578947368421,11.216419549286366,5.608209774643183,94.09212673107304,0.22404326,0.022867473,0.00020813057,0.47612286,0.16644834,0.84356785,0.39615127,1.0
15330000,0.9535936,2.027202,418.96,10.19600768327713,5.098003841638565,95.13816643396036,0.39533213,0.025337894,0.00020806848,0.5158044,0.18081038,0.83090717,0.4387516,1.0
15340000,0.7902272,1.6360418,432.0,11.201861205009314,5.600930602504657,86.31607893960766,0.36839297,0.019451732,0.00020800676,0.52142984,0.1852751,0.8281099,0.38889885,1.0
15350000,0.84499323,1.6211742,440.5,10.638972496444529,5.3194862482222645,93.9924100738013,0.28985256,0.018583052,0.00020794524,0.4917105,0.17313905,0.84155124,0.39516792,1.0
15360000,0.9854794,1.7313229,437.3181818181818,11.321426875211976,5.660713437605988,96.18172595473801,0.64996684,0.023477133,0.00020788313,0.5104931,0.1760349,0.83552015,0.37426022,1.0
15370000,0.94377196,2.1203177,402.9583333333333,10.309747228155965,5.1548736140779825,85.14990408718545,0.25601345,0.023849923,0.00020782134,0.49674934,0.17575519,0.83865714,0.44989777,1.0
15380000,0.85972524,1.830659,461.2857142857143,10.363417861644518,5.181708930822259,99.43453298797712,0.34286174,0.019200468,0.0002077595,0.5564202,0.19881624,0.8198342,0.3978182,1.0
15390000,0.96809053,1.7707621,427.5652173913044,10.979503895925438,5.489751947962719,98.90548555388175,0.28336266,0.021555005,0.00020769736,0.498316,0.17806935,0.83650935,0.41746116,1.0
15400000,0.9345347,1.7970033,419.14814814814815,8.415969709555307,4.207984854777654,88.79675479155641,0.26818788,0.025177393,0.00020763458,0.49617925,0.1762528,0.8371754,0.38402632,1.0
15410000,0.8967355,1.8574812,423.5263157894737,9.178252249956131,4.5891261249780655,90.05015782084841,0.23096095,0.022576544,0.00020757205,0.49688718,0.17673272,0.8384945,0.37466285,1.0
15420000,0.7700688,1.7200973,378.1111111111111,8.794547906628361,4.397273953314181,90.89290071033341,0.35873094,0.021606378,0.0002075099,0.4825119,0.17013718,0.84378904,0.36023813,1.0
15430000,0.7590734,1.8045468,462.0,8.836428003651756,4.418214001825878,84.92063406376539,0.41031426,0.026524682,0.00020744847,0.47955003,0.17210738,0.8496768,0.37534693,1.0
15440000,0.8218899,1.8775727,359.35714285714283,6.2717168279762925,3.1358584139881462,70.19130102545886,0.43744218,0.027480789,0.00020738704,0.4956828,0.17607577,0.8414656,0.3710646,1.0
15450000,0.62664634,1.585657,416.6666666666667,9.083132694992754,4.541566347496377,113.73349318268835,0.4309498,0.017817196,0.00020732541,0.4915112,0.17733118,0.8438708,0.35531297,1.0
15460000,0.6512348,1.3969685,405.1,6.168779250979424,3.084389625489712,70.69437112226805,0.21635681,0.022207847,0.00020726335,0.44586933,0.15835208,0.860916,0.32337105,1.0
15470000,0.72904444,1.697302,385.7931034482759,5.71574414951791,2.857872074758955,76.36858590280387,0.44781622,0.025922125,0.00020720171,0.43416744,0.15358849,0.86775076,0.32773697,1.0
15480000,0.6237147,1.9291387,381.5263157894737,6.5813888356481725,3.2906944178240862,81.88872317659461,0.4648747,0.024995364,0.00020714017,0.49744126,0.17290722,0.8388755,0.4076315,1.0
15490000,0.6489214,1.8774673,450.7307692307692,7.794268511665555,3.8971342558327775,88.38977432908544,0.37760597,0.024984015,0.00020707819,0.495786,0.17485562,0.8424393,0.36566135,1.0
15500000,0.69398713,1.8169426,430.89285714285717,8.895763758037772,4.447881879018886,108.99631984629794,0.28049952,0.0287663,0.00020701389,0.47970164,0.17133918,0.84516513,0.42238522,1.0
15510000,0.8392386,2.030087,429.4736842105263,10.068249456584454,5.034124728292227,106.02042168726041,0.23755272,0.019904938,0.00020695105,0.4907163,0.17343654,0.8402701,0.44420472,1.0
15520000,0.8200199,2.1949618,472.375,10.865712476813275,5.432856238406638,89.9810384034261,0.28465262,0.021822132,0.00020688925,0.5368689,0.18762784,0.8216761,0.37967643,1.0
15530000,0.6938028,1.6943417,438.2916666666667,10.566881305792116,5.283440652896058,96.76579543849654,0.2959539,0.022654343,0.00020682765,0.49377355,0.17495002,0.83987993,0.34638557,1.0
15540000,0.9068357,1.9925876,419.75,9.229424394667149,4.614712197333574,85.86289121032719,0.28779364,0.022542406,0.00020676573,0.480128,0.16943555,0.8452688,0.38134605,1.0
15550000,0.7739417,2.301196,498.8,11.52842542205168,5.76421271102584,131.1491145466152,0.75367236,0.031018263,0.00020670395,0.57806575,0.20564578,0.811845,0.4436599,1.0
15560000,0.8877231,2.1231751,407.8636363636364,10.548399671264317,5.274199835632158,104.7088377142873,0.42888576,0.02954923,0.00020664248,0.52760553,0.18723695,0.8283174,0.31897503,1.0
15570000,0.7576332,1.9350362,414.3333333333333,8.477119418308138,4.238559709154069,85.65550510390652,0.36460963,0.023565061,0.00020658094,0.5022041,0.17196466,0.8335011,0.34393838,1.0
15580000,0.8036172,1.8239756,423.55555555555554,8.958921166865721,4.479460583432861,83.82880530383251,None,None,None,None,None,None,0.2934071,1.0
15590000,0.79602706,1.7748127,441.04,8.912132700284323,4.456066350142161,93.50575560375562,0.34270784,0.023526864,0.00020651892,0.48489237,0.17038426,0.848223,0.36762726,1.0
15600000,0.69423276,1.7386936,366.82142857142856,7.5634063605604505,3.7817031802802252,84.37207837434443,0.362545,0.01741777,0.00020645703,0.48508015,0.17320275,0.84860283,0.37497938,1.0
15610000,0.72146934,1.7770733,373.0357142857143,8.137637988162728,4.068818994081364,80.53013931174425,0.31365588,0.023260893,0.00020639546,0.48467433,0.17215548,0.8439817,0.3514625,1.0
15620000,0.78181934,1.858269,439.59090909090907,9.040112342118569,4.520056171059284,98.76496724982154,0.2541711,0.022662586,0.00020633341,0.50578874,0.17821015,0.8392922,0.34576684,1.0
15630000,1.0496804,2.1218374,396.75,9.923105779816122,4.961552889908061,94.57348536081626,0.29104948,0.031934015,0.0002062709,0.48583317,0.17271613,0.84421504,0.38336575,1.0
15640000,0.65109336,1.7302648,384.25,8.69080677668431,4.345403388342155,77.00992245122636,0.344269,0.023303606,0.00020620922,0.5212984,0.18461516,0.83057624,0.38617083,1.0
15650000,0.74982524,1.647215,443.9032258064516,7.894889491940698,3.947444745970349,82.44413485174816,0.2633925,0.025945978,0.00020614774,0.49921596,0.17800775,0.83836806,0.32908878,1.0
15660000,0.9183685,1.704617,413.94736842105266,11.441099524497986,5.720549762248993,95.38889445366426,0.20263602,0.022021625,0.00020608492,0.4575019,0.15973735,0.85304385,0.3416154,1.0
15670000,0.9290354,2.0138056,378.2,8.174159571528435,4.087079785764217,75.7259044898063,0.26909816,0.029982992,0.00020602316,0.47192964,0.16671395,0.8475354,0.39839786,1.0
15680000,0.8532154,2.047588,405.0,9.647966170528283,4.823983085264142,90.6081209895956,0.36472553,0.022589518,0.00020596007,0.5375207,0.19530477,0.82860565,0.43881622,1.0
15690000,0.7546877,1.7615123,457.82142857142856,9.068949424794742,4.534474712397371,92.75890940378433,0.3058153,0.025442123,0.0002058981,0.49641863,0.17699105,0.83881074,0.36093727,1.0
15700000,0.8611389,1.9486852,418.2857142857143,9.693984610063058,4.846992305031529,83.51308288887404,0.36209488,0.023118885,0.00020583585,0.5078661,0.18044741,0.8358003,0.37549326,1.0
15710000,0.82632506,1.8179107,415.6,10.821332826500846,5.410666413250423,99.4236666552985,0.29228213,0.024010861,0.00020577376,0.5189251,0.18054181,0.8300886,0.3813793,1.0
15720000,0.98299366,1.9940461,407.15,9.793369460105897,4.896684730052948,91.86314884460099,0.23678383,0.025108926,0.00020571159,0.5159927,0.18460938,0.83035934,0.43286553,1.0
15730000,0.75439346,1.800422,440.30434782608694,11.129130214452744,5.564565107226372,103.79535516242684,0.30057186,0.029185813,0.00020564876,0.53710324,0.19014841,0.82258546,0.417376,1.0
15740000,0.90253544,2.0036325,458.22222222222223,12.68593301375707,6.342966506878535,110.10986393382579,0.3094031,0.02563363,0.0002055874,0.52332896,0.1886149,0.82990193,0.38326278,1.0
15750000,0.71051824,1.7463294,448.0689655172414,9.634323387695797,4.817161693847899,85.86900643243891,0.29079396,0.026406828,0.00020552572,0.4846068,0.16913047,0.84216046,0.3947636,1.0
15760000,0.9258834,1.8149805,433.875,10.038024224340916,5.019012112170458,101.45430040980136,0.2927392,0.022851825,0.00020546366,0.4754782,0.16782205,0.8451372,0.36609077,1.0
15770000,0.7947483,2.021414,454.5769230769231,8.158883766486095,4.079441883243048,88.54005093582124,0.5204193,0.020646194,0.00020540186,0.51784116,0.18497573,0.8351534,0.41591448,1.0
15780000,0.82359314,1.7333084,470.54545454545456,10.56478123773228,5.28239061886614,99.02441730043157,0.2890767,0.02244599,0.00020534001,0.49122435,0.1730399,0.8422716,0.35158032,1.0
15790000,1.0349038,2.065799,474.3,10.954938998818397,5.477469499409199,113.83897360593546,0.3862161,0.023962723,0.0002052778,0.519295,0.18602422,0.8323841,0.41769224,1.0
15800000,0.923314,1.9960706,476.94444444444446,10.987743662463295,5.4938718312316475,100.63669398439522,0.33154342,0.023028791,0.00020521594,0.5244945,0.18150519,0.82688016,0.41996908,1.0
15810000,0.7838989,1.6002748,434.7,11.67099978053762,5.83549989026881,86.71931522727382,0.33213586,0.022795405,0.00020515421,0.50892216,0.18124081,0.837865,0.3624497,1.0
15820000,0.81881386,1.6329676,449.40909090909093,10.741218430211855,5.370609215105928,87.46937991338139,0.28544414,0.022834975,0.0002050921,0.4857305,0.17160486,0.8432044,0.2963395,1.0
15830000,1.0113177,1.8412693,421.59090909090907,7.4628539979457855,3.7314269989728928,90.39818810556608,0.29761323,0.023062136,0.00020503056,0.48700252,0.17419122,0.84893733,0.35235205,1.0
15840000,0.83095217,1.8480427,440.8095238095238,8.78734935875982,4.39367467937991,93.32033564104617,0.35880375,0.021295646,0.00020496869,0.48500764,0.17169721,0.84434485,0.37898192,1.0
15850000,0.9341946,2.0129225,464.6363636363636,10.862503663515268,5.431251831757634,103.61758196306172,0.26288664,0.025355827,0.00020490662,0.52581424,0.18675314,0.8290624,0.3820986,1.0
15860000,0.7700816,1.7471086,452.7931034482759,11.369199413030097,5.684599706515049,117.37861443772272,0.4167098,0.021623207,0.0002048444,0.5065246,0.17817736,0.8375043,0.37743333,1.0
15870000,0.7750162,1.5132746,393.48275862068965,7.585619489103555,3.7928097445517777,77.41930872754378,0.23182084,0.021486351,0.00020478292,0.45109636,0.15902825,0.8551414,0.35882875,1.0
15880000,0.838526,1.9703805,342.4761904761905,8.653563168915836,4.326781584457918,59.75019718303553,0.5311114,0.024256993,0.00020472116,0.5270086,0.18607153,0.8290294,0.35938883,1.0
15890000,0.7383234,1.6725434,410.5217391304348,8.976221606687263,4.488110803343631,80.31264900689712,None,None,None,None,None,None,0.42266148,1.0
15900000,0.92599547,1.6343911,416.0,10.758704770552484,5.379352385276242,102.65582874970342,0.28311792,0.020492721,0.00020465911,0.49927738,0.17445381,0.8369417,0.35115367,1.0
15910000,0.8247391,1.6644641,388.74074074074076,8.44056988203967,4.220284941019835,88.38678139675338,0.2285192,0.021915292,0.00020459718,0.46750185,0.1677946,0.8492743,0.37636304,1.0
15920000,0.83310026,1.8341427,444.1666666666667,9.13318820256326,4.56659410128163,86.94298617554483,0.3328568,0.022657514,0.00020453523,0.48101625,0.16941611,0.8440335,0.34168598,1.0
15930000,0.8648231,1.6506821,421.6333333333333,9.265472939486305,4.632736469743152,82.22884501475461,0.26824468,0.023093304,0.00020447293,0.4693853,0.16366372,0.84866506,0.32412907,1.0
15940000,0.8670531,1.7116088,376.10526315789474,5.55615727368154,2.77807863684077,80.51968093699791,0.37860852,0.01726749,0.00020441104,0.48391932,0.17051622,0.85023975,0.36578256,1.0
15950000,0.6997813,1.5388838,401.64285714285717,8.214051327357689,4.1070256636788445,85.23476719044467,0.30487728,0.01894135,0.00020434853,0.49271747,0.17488779,0.83970094,0.38267946,1.0
15960000,0.562292,1.2997141,439.57575757575756,7.486999500323744,3.743499750161872,76.58299286476895,0.22871624,0.027426431,0.00020428613,0.4568532,0.16087343,0.8548568,0.32242173,1.0
15970000,0.7461046,1.3247931,356.15,6.5035696065053346,3.2517848032526673,56.70598116325273,0.20659222,0.020337664,0.00020422445,0.40523624,0.14002995,0.8688105,0.2888877,1.0
